"","id","training_condition","practice_trial","trial_number","random_trial","opponent","opponent_color","slider_start","split_amount","response","rt","time_elapsed"
"608","id0295","control",0,1,1,"Human Participant","GoldenRod",0,10,6,4909,92352
"609","id0295","control",0,2,0,"AI","DarkOrchid",0,10,7,3734,100605
"610","id0296","ai_training_for_self",1,1,0,"Practice","orange",0,10,7,12696,89864
"611","id0296","ai_training_for_self",0,1,1,"AI","DarkOrchid",0,10,5,10623,165828
"612","id0296","ai_training_for_self",0,2,0,"Human Participant","GoldenRod",0,10,4,9810,180150
"613","id0297","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,5902,44497
"614","id0297","ai_training_for_self",0,1,1,"Human Participant","DarkOrchid",0,10,5,6423,94850
"615","id0297","ai_training_for_self",0,2,0,"AI","GoldenRod",0,10,5,5297,104660
"616","id0298","ai_training_for_others",1,1,0,"Practice","orange",0,10,5,15330,82267
"617","id0298","ai_training_for_others",0,1,0,"Human Participant","DarkOrchid",0,10,5,6083,133576
"618","id0298","ai_training_for_others",0,2,1,"AI","GoldenRod",0,10,6,11412,149544
"619","id0299","control",0,1,1,"Human Participant","DarkOrchid",0,10,5,157977,1052327
"620","id0299","control",1,1,0,"Practice","orange",0,10,5,8911,827274
"621","id0299","control",0,2,0,"AI","GoldenRod",0,10,5,1373,1058251
"622","id0301","ai_training_for_others",1,1,0,"Practice","orange",0,10,9,7401,59700
"623","id0301","ai_training_for_others",0,1,1,"AI","DarkOrchid",0,10,9,4508,142232
"624","id0301","ai_training_for_others",0,2,0,"Human Participant","GoldenRod",0,10,5,6606,153376
"625","id0302","ai_training_for_self",1,1,0,"Practice","orange",0,10,8,5912,56805
"626","id0302","ai_training_for_self",0,1,1,"Human Participant","DarkOrchid",0,10,5,3989,93156
"627","id0302","ai_training_for_self",0,2,0,"AI","GoldenRod",0,10,5,2229,99917
"628","id0303","ai_training_for_others",1,1,0,"Practice","orange",0,10,5,9311,721082
"629","id0303","ai_training_for_others",0,1,1,"Human Participant","DarkOrchid",0,10,5,3197,770753
"630","id0303","ai_training_for_others",0,2,0,"AI","GoldenRod",0,10,5,2267,777554
"631","id0304","control",1,1,0,"Practice","orange",0,10,5,18035,77203
"632","id0304","control",0,1,0,"Human Participant","DarkOrchid",0,10,5,14972,129623
"633","id0304","control",0,2,1,"AI","GoldenRod",0,10,5,3766,137905
"634","id0306","control",1,1,0,"Practice","orange",0,10,1,14075,48836
"635","id0306","control",0,1,0,"AI","DarkOrchid",0,10,5,6483,139058
"636","id0306","control",0,2,1,"Human Participant","GoldenRod",0,10,2,5526,149136
"637","id0307","ai_training_for_self",1,1,0,"Practice","orange",0,10,6,9808,124765
"638","id0307","ai_training_for_self",0,1,1,"AI","GoldenRod",0,10,5,8771,182514
"639","id0307","ai_training_for_self",0,2,0,"Human Participant","DarkOrchid",0,10,5,5295,192330
"640","id0308","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,6560,61978
"641","id0308","ai_training_for_self",0,1,0,"Human Participant","DarkOrchid",0,10,5,2980,109776
"642","id0308","ai_training_for_self",0,2,1,"AI","GoldenRod",0,10,5,3997,118335
"643","id0311","control",0,2,0,"Human Participant","GoldenRod",0,10,7,19573,373200
"644","id0311","control",1,1,0,"Practice","orange",0,10,7,35255,196254
"645","id0311","control",0,1,1,"AI","DarkOrchid",0,10,6,15341,349075
"646","id0313","control",1,1,0,"Practice","orange",0,10,5,20580,223867
"647","id0313","control",0,1,0,"AI","DarkOrchid",0,10,5,19088,348954
"648","id0313","control",0,2,1,"Human Participant","GoldenRod",0,10,5,8393,361878
"649","id0315","control",1,1,0,"Practice","orange",0,10,5,8522,51158
"650","id0315","control",0,1,0,"AI","DarkOrchid",0,10,6,10158,123620
"651","id0315","control",0,2,1,"Human Participant","GoldenRod",0,10,6,4680,132862
"652","id0317","ai_training_for_others",1,1,0,"Practice","orange",0,10,8,7549,32277
"653","id0317","ai_training_for_others",0,1,1,"AI","DarkOrchid",0,10,7,4086,75002
"654","id0317","ai_training_for_others",0,2,0,"Human Participant","GoldenRod",0,10,6,4133,83641
"655","id0319","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,10923,72571
"656","id0319","ai_training_for_self",0,1,0,"AI","GoldenRod",0,10,5,4557,131107
"657","id0319","ai_training_for_self",0,2,1,"Human Participant","DarkOrchid",0,10,5,5185,140827
"658","id0321","ai_training_for_others",1,1,0,"Practice","orange",0,10,5,9436,53448
"659","id0321","ai_training_for_others",0,1,1,"Human Participant","DarkOrchid",0,10,5,5221,108411
"660","id0321","ai_training_for_others",0,2,0,"AI","GoldenRod",0,10,6,4738,117717
"661","id0323","control",1,1,0,"Practice","orange",0,10,10,6689,44258
"662","id0323","control",0,1,0,"Human Participant","DarkOrchid",0,10,5,3686,73410
"663","id0323","control",0,2,1,"AI","GoldenRod",0,10,7,3329,81248
"664","id0324","control",1,1,0,"Practice","orange",0,10,5,3230,40826
"665","id0324","control",0,1,1,"AI","GoldenRod",0,10,5,1985,70129
"666","id0324","control",0,2,0,"Human Participant","DarkOrchid",0,10,5,1639,76317
"667","id0325","ai_training_for_others",1,1,0,"Practice","orange",0,10,5,8566,91121
"668","id0325","ai_training_for_others",0,1,0,"Human Participant","DarkOrchid",0,10,5,5905,169775
"669","id0325","ai_training_for_others",0,2,1,"AI","GoldenRod",0,10,5,3239,177536
"670","id0326","control",1,1,0,"Practice","orange",0,10,5,6154,62334
"671","id0326","control",0,1,1,"Human Participant","GoldenRod",0,10,5,6143,118146
"672","id0326","control",0,2,0,"AI","DarkOrchid",0,10,7,6204,128863
"673","id0327","ai_training_for_others",1,1,0,"Practice","orange",0,10,7,3889,24312
"674","id0327","ai_training_for_others",0,1,1,"AI","GoldenRod",0,10,5,4529,46596
"675","id0327","ai_training_for_others",0,2,0,"Human Participant","DarkOrchid",0,10,9,6455,57626
"676","id0330","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,13476,144280
"677","id0330","ai_training_for_self",0,1,1,"AI","GoldenRod",0,10,5,11109,263360
"678","id0330","ai_training_for_self",0,2,0,"Human Participant","DarkOrchid",0,10,6,14445,282357
"679","id0331","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,5169,39076
"680","id0331","ai_training_for_self",0,1,1,"Human Participant","DarkOrchid",0,10,5,4567,91174
"681","id0331","ai_training_for_self",0,2,0,"AI","GoldenRod",0,10,6,6994,102707
"682","id0333","ai_training_for_others",1,1,0,"Practice","orange",0,10,5,5154,62157
"683","id0333","ai_training_for_others",0,1,0,"Human Participant","GoldenRod",0,10,5,4622,125267
"684","id0333","ai_training_for_others",0,2,1,"AI","DarkOrchid",0,10,5,7341,137145
"685","id0335","control",1,1,0,"Practice","orange",0,10,6,10830,48491
"686","id0335","control",0,1,1,"AI","DarkOrchid",0,10,7,9740,100733
"687","id0335","control",0,2,0,"Human Participant","GoldenRod",0,10,6,7162,112424
"688","id0336","ai_training_for_self",1,1,0,"Practice","orange",0,10,6,15545,132512
"689","id0336","ai_training_for_self",0,1,1,"AI","DarkOrchid",0,10,5,14356,241604
"690","id0336","ai_training_for_self",0,2,0,"Human Participant","GoldenRod",0,10,6,18181,264365
"691","id0337","control",1,1,0,"Practice","orange",0,10,5,6591,76077
"692","id0337","control",0,1,1,"AI","DarkOrchid",0,10,5,3412,125076
"693","id0337","control",0,2,0,"Human Participant","GoldenRod",0,10,5,2534,132139
"694","id0338","ai_training_for_others",1,1,0,"Practice","orange",0,10,8,8278,73743
"695","id0338","ai_training_for_others",0,1,1,"AI","GoldenRod",0,10,8,5936,135266
"696","id0338","ai_training_for_others",0,2,0,"Human Participant","DarkOrchid",0,10,5,5968,145791
"697","id0339","control",1,1,0,"Practice","orange",0,10,5,15413,129703
"698","id0339","control",0,1,0,"Human Participant","GoldenRod",0,10,5,9647,248463
"699","id0339","control",0,2,1,"AI","DarkOrchid",0,10,5,5319,258327
"700","id0341","control",1,1,0,"Practice","orange",0,10,5,10254,160107
"701","id0341","control",0,1,1,"AI","GoldenRod",0,10,6,7873,260762
"702","id0341","control",0,2,0,"Human Participant","DarkOrchid",0,10,5,4204,269490
"703","id0342","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,9825,109760
"704","id0342","ai_training_for_self",0,1,1,"AI","GoldenRod",0,10,7,11485,214585
"705","id0342","ai_training_for_self",0,2,0,"Human Participant","DarkOrchid",0,10,5,5353,224484
"706","id0343","control",1,1,0,"Practice","orange",0,10,4,14382,41895
"707","id0343","control",0,1,0,"AI","DarkOrchid",0,10,5,4077,69099
"708","id0343","control",0,2,1,"Human Participant","GoldenRod",0,10,5,3804,77446
"709","id0344","control",1,1,0,"Practice","orange",0,10,6,13450,125521
"710","id0344","control",0,1,1,"AI","GoldenRod",0,10,7,5970,232764
"711","id0344","control",0,2,0,"Human Participant","DarkOrchid",0,10,6,2683,239981
"712","id0345","control",1,1,0,"Practice","orange",0,10,6,5395,64399
"713","id0345","control",0,1,1,"AI","GoldenRod",0,10,6,3109,125685
"714","id0345","control",0,2,0,"Human Participant","DarkOrchid",0,10,5,2302,132497
"715","id0347","control",1,1,0,"Practice","orange",0,10,5,8122,149724
"716","id0347","control",0,1,0,"Human Participant","DarkOrchid",0,10,6,6220,216722
"717","id0347","control",0,2,1,"AI","GoldenRod",0,10,7,5007,226239
"718","id0348","control",1,1,0,"Practice","orange",0,10,5,9370,125413
"719","id0348","control",0,1,1,"AI","GoldenRod",0,10,6,7531,215107
"720","id0348","control",0,2,0,"Human Participant","DarkOrchid",0,10,5,5236,224909
"721","id0350","ai_training_for_others",1,1,0,"Practice","orange",0,10,5,15457,142846
"722","id0350","ai_training_for_others",0,1,0,"AI","GoldenRod",0,10,6,9867,271365
"723","id0350","ai_training_for_others",0,2,1,"Human Participant","DarkOrchid",0,10,5,4856,280754
"724","id0352","ai_training_for_self",1,1,0,"Practice","orange",0,10,6,6495,77985
"725","id0352","ai_training_for_self",0,1,0,"Human Participant","DarkOrchid",0,10,5,6167,156731
"726","id0352","ai_training_for_self",0,2,1,"AI","GoldenRod",0,10,6,4075,165364
"727","id0356","ai_training_for_self",1,1,0,"Practice","orange",0,10,6,16178,153029
"728","id0356","ai_training_for_self",0,1,0,"AI","GoldenRod",0,10,8,6749,287402
"729","id0356","ai_training_for_self",0,2,1,"Human Participant","DarkOrchid",0,10,6,8259,300227
"730","id0357","ai_training_for_others",1,1,0,"Practice","orange",0,10,6,10421,42645
"731","id0357","ai_training_for_others",0,1,0,"AI","DarkOrchid",0,10,5,9823,91328
"732","id0357","ai_training_for_others",0,2,1,"Human Participant","GoldenRod",0,10,5,7608,103487
"733","id0359","ai_training_for_self",1,1,0,"Practice","orange",0,10,10,6939,102844
"734","id0359","ai_training_for_self",0,1,1,"AI","GoldenRod",0,10,8,4313,155286
"735","id0359","ai_training_for_self",0,2,0,"Human Participant","DarkOrchid",0,10,8,3641,163466
"736","id0360","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,8503,113018
"737","id0360","ai_training_for_self",0,1,1,"AI","DarkOrchid",0,10,6,14602,177678
"738","id0360","ai_training_for_self",0,2,0,"Human Participant","GoldenRod",0,10,6,9998,192228
"739","id0361","control",1,1,0,"Practice","orange",0,10,5,19920,92537
"740","id0361","control",0,1,1,"Human Participant","GoldenRod",0,10,5,14472,197452
"741","id0361","control",0,2,0,"AI","DarkOrchid",0,10,5,3341,205305
"742","id0362","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,8289,209320
"743","id0362","ai_training_for_self",0,1,0,"Human Participant","GoldenRod",0,10,4,41019,369222
"744","id0362","ai_training_for_self",0,2,1,"AI","DarkOrchid",0,10,5,11568,385376
"745","id0363","ai_training_for_others",1,1,0,"Practice","orange",0,10,5,17144,129392
"746","id0363","ai_training_for_others",0,1,1,"AI","DarkOrchid",0,10,5,5850,321007
"747","id0363","ai_training_for_others",0,2,0,"Human Participant","GoldenRod",0,10,4,15611,341159
"748","id0364","ai_training_for_others",1,1,0,"Practice","orange",0,10,5,4085,39757
"749","id0364","ai_training_for_others",0,1,1,"Human Participant","DarkOrchid",0,10,5,2620,55243
"750","id0364","ai_training_for_others",0,2,0,"AI","GoldenRod",0,10,5,2064,61862
"751","id0366","ai_training_for_others",1,1,0,"Practice","orange",0,10,5,17713,167887
"752","id0366","ai_training_for_others",0,1,0,"Human Participant","GoldenRod",0,10,5,6132,247553
"753","id0366","ai_training_for_others",0,2,1,"AI","DarkOrchid",0,10,5,6183,258292
"754","id0367","control",1,1,0,"Practice","orange",0,10,5,4628,64649
"755","id0367","control",0,1,0,"AI","DarkOrchid",0,10,9,14221,119522
"756","id0367","control",0,2,1,"Human Participant","GoldenRod",0,10,5,5147,129216
"757","id0368","ai_training_for_self",1,1,0,"Practice","orange",0,10,7,9052,109172
"758","id0368","ai_training_for_self",0,1,0,"Human Participant","DarkOrchid",0,10,7,10601,223323
"759","id0368","ai_training_for_self",0,2,1,"AI","GoldenRod",0,10,5,9114,236988
"760","id0369","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,9042,81746
"761","id0369","ai_training_for_self",0,1,1,"AI","GoldenRod",0,10,5,6181,187206
"762","id0369","ai_training_for_self",0,2,0,"Human Participant","DarkOrchid",0,10,5,4243,195974
"763","id0370","ai_training_for_others",1,1,0,"Practice","orange",0,10,6,25386,201989
"764","id0370","ai_training_for_others",0,1,1,"Human Participant","GoldenRod",0,10,5,8395,342312
"765","id0370","ai_training_for_others",0,2,0,"AI","DarkOrchid",0,10,5,7419,354304
"766","id0371","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,5732,93363
"767","id0371","ai_training_for_self",0,1,0,"AI","DarkOrchid",0,10,6,13646,178921
"768","id0371","ai_training_for_self",0,2,1,"Human Participant","GoldenRod",0,10,5,3092,186523
"769","id0372","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,5773,61114
"770","id0372","ai_training_for_self",0,1,0,"Human Participant","GoldenRod",0,10,5,13153,124698
"771","id0372","ai_training_for_self",0,2,1,"AI","DarkOrchid",0,10,5,3831,133071
"772","id0373","ai_training_for_self",1,1,0,"Practice","orange",0,10,6,18758,354477
"773","id0373","ai_training_for_self",0,1,1,"AI","DarkOrchid",0,10,8,4732,499337
"774","id0373","ai_training_for_self",0,2,0,"Human Participant","GoldenRod",0,10,6,3901,507824
"775","id0374","ai_training_for_others",1,1,0,"Practice","orange",0,10,5,7033,93763
"776","id0374","ai_training_for_others",0,1,0,"Human Participant","DarkOrchid",0,10,5,3974,165856
"777","id0374","ai_training_for_others",0,2,1,"AI","GoldenRod",0,10,6,5813,176208
"778","id0376","control",1,1,0,"Practice","orange",0,10,5,14499,79601
"779","id0376","control",0,1,0,"AI","GoldenRod",0,10,5,8717,149169
"780","id0376","control",0,2,1,"Human Participant","DarkOrchid",0,10,5,7213,160897
"781","id0378","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,4615,122075
"782","id0378","ai_training_for_self",0,1,0,"AI","GoldenRod",0,10,5,3359,140133
"783","id0378","ai_training_for_self",0,2,1,"Human Participant","DarkOrchid",0,10,5,2917,147556
"784","id0380","control",1,1,0,"Practice","orange",0,10,5,19347,256071
"785","id0380","control",0,1,0,"AI","DarkOrchid",0,10,7,9381,372087
"786","id0380","control",0,2,1,"Human Participant","GoldenRod",0,10,5,5041,381673
"787","id0381","ai_training_for_others",1,1,0,"Practice","orange",0,10,5,7191,82735
"788","id0381","ai_training_for_others",0,1,0,"Human Participant","DarkOrchid",0,10,5,5598,158065
"789","id0381","ai_training_for_others",0,2,1,"AI","GoldenRod",0,10,6,10854,173453
"790","id0382","ai_training_for_self",1,1,0,"Practice","orange",0,10,10,5363,181199
"791","id0382","ai_training_for_self",0,1,1,"Human Participant","GoldenRod",0,10,8,2482,235019
"792","id0382","ai_training_for_self",0,2,0,"AI","DarkOrchid",0,10,7,1962,241515
"793","id0383","ai_training_for_self",1,1,0,"Practice","orange",0,10,9,4857,92732
"794","id0383","ai_training_for_self",0,1,0,"AI","DarkOrchid",0,10,8,4880,150752
"795","id0383","ai_training_for_self",0,2,1,"Human Participant","GoldenRod",0,10,8,8095,163390
"796","id0384","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,8644,87627
"797","id0384","ai_training_for_self",0,1,1,"AI","GoldenRod",0,10,10,16894,180363
"798","id0384","ai_training_for_self",0,2,0,"Human Participant","DarkOrchid",0,10,5,14613,199547
"799","id0385","control",1,1,0,"Practice","orange",0,10,5,6754,39486
"800","id0385","control",0,1,1,"AI","DarkOrchid",0,10,10,3001,65605
"801","id0385","control",0,2,0,"Human Participant","GoldenRod",0,10,5,3948,74099
"802","id0386","ai_training_for_others",1,1,0,"Practice","orange",0,10,5,10601,48498
"803","id0386","ai_training_for_others",0,1,0,"Human Participant","GoldenRod",0,10,3,5659,97980
"804","id0386","ai_training_for_others",0,2,1,"AI","DarkOrchid",0,10,5,5157,107650
"805","id0387","ai_training_for_others",1,1,0,"Practice","orange",0,10,5,29304,88591
"806","id0387","ai_training_for_others",0,1,1,"Human Participant","DarkOrchid",0,10,5,5497,145594
"807","id0387","ai_training_for_others",0,2,0,"AI","GoldenRod",0,10,5,3060,153200
"808","id0388","control",1,1,0,"Practice","orange",0,10,9,8879,57639
"809","id0388","control",0,1,0,"Human Participant","GoldenRod",0,10,5,4903,103876
"810","id0388","control",0,2,1,"AI","DarkOrchid",0,10,9,4017,112407
"811","id0389","control",1,1,0,"Practice","orange",0,10,8,12484,69123
"812","id0389","control",0,1,1,"Human Participant","GoldenRod",0,10,5,4182,123199
"813","id0389","control",0,2,0,"AI","DarkOrchid",0,10,6,4534,132279
"814","id0390","control",1,1,0,"Practice","orange",0,10,2,7898,72936
"815","id0390","control",0,1,0,"AI","GoldenRod",0,10,4,5250,117248
"816","id0390","control",0,2,1,"Human Participant","DarkOrchid",0,10,4,4046,125823
"817","id0391","ai_training_for_self",1,1,0,"Practice","orange",0,10,6,10504,110638
"818","id0391","ai_training_for_self",0,1,1,"AI","DarkOrchid",0,10,5,6084,192231
"819","id0391","ai_training_for_self",0,2,0,"Human Participant","GoldenRod",0,10,5,4023,200766
"820","id0392","ai_training_for_others",1,1,0,"Practice","orange",0,10,5,5119,77471
"821","id0392","ai_training_for_others",0,1,0,"Human Participant","DarkOrchid",0,10,6,6172,148536
"822","id0392","ai_training_for_others",0,2,1,"AI","GoldenRod",0,10,6,3157,156203
"823","id0393","control",1,1,0,"Practice","orange",0,10,10,17287,122781
"824","id0393","control",0,1,1,"Human Participant","DarkOrchid",0,10,5,3113,171680
"825","id0393","control",0,2,0,"AI","GoldenRod",0,10,5,4033,180253
"826","id0394","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,10433,87566
"827","id0394","ai_training_for_self",0,1,0,"AI","GoldenRod",0,10,6,13823,170762
"828","id0394","ai_training_for_self",0,2,1,"Human Participant","DarkOrchid",0,10,5,7224,182591
"829","id0395","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,7021,58638
"830","id0395","ai_training_for_self",0,1,0,"AI","GoldenRod",0,10,10,5908,117812
"831","id0395","ai_training_for_self",0,2,1,"Human Participant","DarkOrchid",0,10,8,3568,125914
"832","id0396","control",1,1,0,"Practice","orange",0,10,7,5808,91787
"833","id0396","control",0,1,1,"Human Participant","GoldenRod",0,10,5,3210,150332
"834","id0396","control",0,2,0,"AI","DarkOrchid",0,10,6,5291,160172
"835","id0398","ai_training_for_self",0,2,0,"AI","DarkOrchid",0,10,8,6551,140668
"836","id0398","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,6645,63401
"837","id0398","ai_training_for_self",0,1,1,"Human Participant","GoldenRod",0,10,6,7785,129580
"838","id0399","control",1,1,0,"Practice","orange",0,10,8,9923,527886
"839","id0399","control",0,1,1,"AI","DarkOrchid",0,10,5,4955,553969
"840","id0399","control",0,2,0,"Human Participant","GoldenRod",0,10,6,5796,564309
"841","id0400","ai_training_for_others",1,1,0,"Practice","orange",0,10,5,5731,94782
"842","id0400","ai_training_for_others",0,1,0,"Human Participant","DarkOrchid",0,10,5,5326,161133
"843","id0400","ai_training_for_others",0,2,1,"AI","GoldenRod",0,10,4,8639,174290
"844","id0401","control",1,1,0,"Practice","orange",0,10,5,10255,102053
"845","id0401","control",0,1,0,"AI","GoldenRod",0,10,5,6490,183174
"846","id0401","control",0,2,1,"Human Participant","DarkOrchid",0,10,7,9308,197030
"847","id0402","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,7839,454452
"848","id0402","ai_training_for_self",0,1,0,"AI","GoldenRod",0,10,5,5295,487582
"849","id0402","ai_training_for_self",0,2,1,"Human Participant","DarkOrchid",0,10,8,7561,499677
"850","id0403","ai_training_for_self",1,1,0,"Practice","orange",0,10,10,21698,112666
"851","id0403","ai_training_for_self",0,1,0,"AI","GoldenRod",0,10,5,21269,238946
"852","id0403","ai_training_for_self",0,2,1,"Human Participant","DarkOrchid",0,10,5,8164,251656
"853","id0405","ai_training_for_others",0,1,1,"Human Participant","DarkOrchid",0,10,5,7459,179379
"854","id0405","ai_training_for_others",0,2,0,"AI","GoldenRod",0,10,6,6647,190563
"855","id0405","ai_training_for_others",1,1,0,"Practice","orange",0,10,5,8823,77274
"856","id0406","control",1,1,0,"Practice","orange",0,10,4,19071,51695
"857","id0406","control",0,1,1,"AI","DarkOrchid",0,10,6,4536,77031
"858","id0406","control",0,2,0,"Human Participant","GoldenRod",0,10,6,3396,85111
"859","id0407","control",1,1,0,"Practice","orange",0,10,5,37657,134415
"860","id0407","control",0,1,1,"AI","GoldenRod",0,10,5,22332,223445
"861","id0407","control",0,2,0,"Human Participant","DarkOrchid",0,10,5,5424,233407
"862","id0409","ai_training_for_others",1,1,0,"Practice","orange",0,10,5,6124,106400
"863","id0409","ai_training_for_others",0,1,0,"AI","DarkOrchid",0,10,5,3520,173896
"864","id0409","ai_training_for_others",0,2,1,"Human Participant","GoldenRod",0,10,5,4003,182450
"865","id0410","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,8739,104251
"866","id0410","ai_training_for_self",0,1,0,"Human Participant","DarkOrchid",0,10,5,5103,151606
"867","id0410","ai_training_for_self",0,2,1,"AI","GoldenRod",0,10,7,6041,162182
"868","id0411","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,10136,126417
"869","id0411","ai_training_for_self",0,1,0,"Human Participant","GoldenRod",0,10,5,8124,201722
"870","id0411","ai_training_for_self",0,2,1,"AI","DarkOrchid",0,10,6,9586,215863
"871","id0412","ai_training_for_others",1,1,0,"Practice","orange",0,10,5,11026,123454
"872","id0412","ai_training_for_others",0,1,0,"AI","DarkOrchid",0,10,6,5187,210081
"873","id0412","ai_training_for_others",0,2,1,"Human Participant","GoldenRod",0,10,5,6682,221277
"874","id0414","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,10221,169062
"875","id0414","ai_training_for_self",0,1,0,"Human Participant","DarkOrchid",0,10,5,8348,339505
"876","id0414","ai_training_for_self",0,2,1,"AI","GoldenRod",0,10,5,5649,349707
"877","id0415","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,36889,174526
"878","id0415","ai_training_for_self",0,1,1,"Human Participant","GoldenRod",0,10,5,9342,301245
"879","id0415","ai_training_for_self",0,2,0,"AI","DarkOrchid",0,10,8,27051,332833
"880","id0417","ai_training_for_others",1,1,0,"Practice","orange",0,10,5,5419,91373
"881","id0417","ai_training_for_others",0,1,1,"Human Participant","GoldenRod",0,10,4,7231,422487
"882","id0417","ai_training_for_others",0,2,0,"AI","DarkOrchid",0,10,8,4161,431159
"883","id0418","ai_training_for_others",1,1,0,"Practice","orange",0,10,5,13369,394749
"884","id0418","ai_training_for_others",0,1,0,"AI","DarkOrchid",0,10,7,7382,490131
"885","id0418","ai_training_for_others",0,2,1,"Human Participant","GoldenRod",0,10,3,2702,497362
"886","id0419","ai_training_for_self",1,1,0,"Practice","orange",0,10,7,30089,221351
"887","id0419","ai_training_for_self",0,1,0,"Human Participant","DarkOrchid",0,10,5,6901,307189
"888","id0419","ai_training_for_self",0,2,1,"AI","GoldenRod",0,10,8,10744,322493
"889","id0420","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,22146,123429
"890","id0420","ai_training_for_self",0,1,0,"Human Participant","DarkOrchid",0,10,5,13578,241580
"891","id0420","ai_training_for_self",0,2,1,"AI","GoldenRod",0,10,7,11663,257824
"892","id0421","control",1,1,0,"Practice","orange",0,10,5,15676,205570
"893","id0421","control",0,1,1,"AI","GoldenRod",0,10,5,7328,310721
"894","id0421","control",0,2,0,"Human Participant","DarkOrchid",0,10,5,6667,321901
"895","id0422","control",1,1,0,"Practice","orange",0,10,5,9181,144052
"896","id0422","control",0,1,0,"Human Participant","GoldenRod",0,10,6,6769,215442
"897","id0422","control",0,2,1,"AI","DarkOrchid",0,10,6,5067,225040
"898","id0423","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,9121,191805
"899","id0423","ai_training_for_self",0,1,1,"Human Participant","DarkOrchid",0,10,5,5439,383663
"900","id0423","ai_training_for_self",0,2,0,"AI","GoldenRod",0,10,4,11584,399777
"901","id0424","control",1,1,0,"Practice","orange",0,10,8,15674,91139
"902","id0424","control",0,1,1,"AI","GoldenRod",0,10,6,7770,162369
"903","id0424","control",0,2,0,"Human Participant","DarkOrchid",0,10,5,4649,171576
"904","id0427","ai_training_for_self",1,1,0,"Practice","orange",0,10,5,5068,314091
"905","id0427","ai_training_for_self",0,1,0,"AI","GoldenRod",0,10,5,7305,376423
"906","id0427","ai_training_for_self",0,2,1,"Human Participant","DarkOrchid",0,10,7,6186,387132
"907","id0428","control",1,1,0,"Practice","orange",0,10,10,16209,625342
"908","id0428","control",0,1,0,"Human Participant","DarkOrchid",0,10,5,2938,652397
"909","id0428","control",0,2,1,"AI","GoldenRod",0,10,10,2527,659466
